URL	commentaire	srce
http://rodiabayginot3.over-blog.com/pages/Texte_dYves_Gerbal-1003648.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://sabinehuynh.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://saijiki-francophone.over-blog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://sainthenri.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://salvatore-sanfilippo.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://sammysapin.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://sarieloubal.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://sbns.eklablog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://sdsecours.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://sebastienrongier.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://serge.valletti.pagesperso-orange.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://sergemeurant.be/index.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://simplicisme.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://sitephilippeforcioli.free.fr/desailesparpitie.htm	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://snaypipluma.simplesite.com/436716316	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://soizic-michelot.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://sourcedumal.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://srivron.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://sto.tempslibres.org	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://surlatraceduvent.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://tahar.bekri.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://tapin.free.fr/framesuel.htm, http://tapin.free.fr/index.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://tapin2.org, http://tapin2.org/aha-cheval23, http://tapin2.org/d-azur-et-d-acier	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://taxidenuit.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://techniciencoffeur.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://temporel.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://temps-pestif.over-blog.org	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://terreaciel.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://terrelointaine.eklablog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://terrelointaine.over-blog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://texte.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://texte-et-toile.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://textes.antonincrenn.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://texteslucierenaud.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://thisisbetterthanporn.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://tisseusedeliens.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://toujourstropbon.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://toutfaitpoeme.canalblog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://towardgrace.blogspot.com, https://towardgrace.blogspot.com/2019/11/les-chances-de-croiser-bernard-collin.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://traction-brabant.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://trashindigne.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://tvtn.free.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://twistnserve.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://unemainestaussiunpoing.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://unjoursurterre.hautetfort.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://unrubandeciel.simplesite.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://users.skynet.be/philippe.mathy/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://vacuum2scrapbook.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://vaucey.canalblog.com, http://vaucey.canalblog.com/archives/2015/09/01/32493329.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://verdino.unblog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://verrementhe.blogspirit.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://versminuit.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://vieiletang.com, http://www.vieiletang.com/basho.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://vieufou.unblog.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://vincent-calebasse.blogspot.com, http://vincent-calebasse.blogspot.com/2010/10/retour-du-froid.html, https://vincent-calebasse.blogspot.com/2009_09_12_archive.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://volkovitch.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://vous-dites.brics-a-bracs.com, http://vous-dites.brics-a-bracs.com/2011/04/21/faraway-so-close/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://wincklersblog.blogspot.com/2009/12/le-desir-quelle-connerie-par-franck.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.100pour100haiku.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.alaincrozier.com/accueil.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.alaintasso.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.aloys.me/article-une-fiche-de-lecture-signee-eric-allard-pour-spirales-urbaines-de-carine-laure-desguin-120901591.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.amboilati.org, http://www.amboilati.org/chantier/, http://www.amboilati.org/chantier/tag/brigitte-celerier/, https://www.amboilati.org/chantier/la-theorie-est-un-idiome-entretien-avec-laurent-margantin/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.angle-vivant.net/claireceira/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.anne-brousmiche.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.arnaudmaisetti.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.atoutchats.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.auteursmonteregie.com/mission.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.beatricebrerot.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.beatrice-libert.be	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.big.or.jp/~loupe/links/fhisto/fhisinx.shtml, http://www.big.or.jp/~loupe/links/frinx.shtml#anchor445626, http://www.big.or.jp/~loupe/mu15/tome.shtml, http://www.big.or.jp/~loupe/saiji/fshtml/index.shtml	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.boldepluie.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.boriscrack.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.carnetdart.com/jean-luc-raharimanana/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.chichinpuipui.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://chloedelaume.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.christinesimon.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.cirrustanka.com/accueil.php	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.danielrondeau.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.dcdb.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.desordre.net, http://www.desordre.net/mon_oiseau_bleu/index.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.diafragm.net/obturateur/words/tout_au_bout_du_chemin/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.donner-a-voir.net/auteurs/auteur_boudet1.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.ecampo.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.editionsdelabatjour.com, http://www.editionsdelabatjour.com/pages/LAmpoule_revue_numerique-3910934.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.edouardglissant.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.ericdubois.net, http://www.ericdubois.net/article-texte-de-jean-yves-fick-les-vases-communicants-de-mars-2013-115663001.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.espacepoetique.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.e-torpedo.net/auteur.php3?id_auteur=9	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.face-ecran.fr, https://www.face-ecran.fr/2013/05/02/les-jours-ou-ca-christophe-grossi	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.fannychiarello.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.feuillesderoute.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.francamai.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.francoisepirart.be	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.francopolis.net/creaphonie/Ossiane.html, http://www.francopolis.net/francosemailles/duhaimeentrevue.html, http://www.francopolis.net/francosemailles/haikus-haigas-novembre2010.html, http://www.francopolis.net/francosemailles/IleEniger.html, htt	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.fricfracclub.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.fuirestunepulsion.net/spip.php?page=sommaire	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.fut-il.net, https://www.fut-il.net/2015/12/morning-la-fenetre-s04.html, https://www.fut-il.net/2016/05/fil-bleu-des-levres-vasesco-francoise.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.gadinsetboutsdeficelles.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.genevieve-vidal.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://guyjean.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.haikus-au-fil-des-jours.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.haikus-iocasta.be, https://www.haikus-iocasta.be/269808655	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.henriettevalium.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.inacheve.net, http://www.inacheve.net/spip.php?article343	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.incertainregard.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.inlibroveritas.net/oeuvres/4612/faux-calme	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.inthe10s.ca	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.isabelleponcet-rimaud.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.jean-claude-bologne.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.je-me-dis.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.joinvillelepont.eu	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.juanasensio.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://karolinegeorges.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.kiltir.com/fr2.shtml	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.kratochvil.tv	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.labaraquedechantier.org	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.lacauselitteraire.fr, http://www.lacauselitteraire.fr/le-complexe-de-l-ecrivain-6-par-eric-dubois	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.lapierredelaube.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.larivedesmots.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.latoiledelun.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://latracebleue.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.lauremorali.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.le-capital-des-mots.fr, http://www.le-capital-des-mots.fr/2016/07/le-capital-des-mots-marianne-desroziers.html, http://www.le-capital-des-mots.fr/2018/02/le-capital-des-mots-kevin-broda.html, http://www.le-capital-des-mots.fr/2019/03/le-capital	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.lechasseurabstrait.com/revue/spip.php?rubrique1389, https://www.lechasseurabstrait.com/revue/spip.php?rubrique448, https://www.lechasseurabstrait.com/revue/spip.php?rubrique826	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.lelivredehaiku.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.lesadex.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.lesfourchettes.net, http://www.lesfourchettes.net/tes-pas-mon-ami	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.lesrestesdubanquet.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.lieux-dits.eu	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.lignesdevie.com, https://www.lignesdevie.com/page/18/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.lionel-seppoloni.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.litterature-quebecoise.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.magiedumot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.mahigan.ca	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.mahigan.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.manteaudetoiles.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.marcguimo.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.marieangesebasti.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.martinesonnet.fr/blogwp/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.martin-page.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.maulpoix.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.michelekahn.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.michelfrancoislavaur.fr/pages%20presentation/pagesommaire.htm	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.mouvementparlonsmieux.ca/Site/Accueil.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.mytexte.com, http://www.mytexte.com/textes.php?auteur=Patricia+Laranco	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.nadineleon-auteur.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.olivier-walter.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.pandesmuses.fr, http://www.pandesmuses.fr/musemodernejasmin.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.papillonsdemots.fr, http://www.papillonsdemots.fr/2017/04/21/monique-merabet-a-lu-pantouns-autres-poemes-du-retour/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.parham.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.patrick-joquel.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.petitspointscardinaux.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.poesie.net/index.php	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.poesie-erotique.net/index.php/accueil	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.poesie-terpsichore.eu	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.poesie-web.eu	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.poetika17.com, http://www.poetika17.com/brinserotisme.html#melanie, http://www.poetika17.com/paroles-de-poetes-eric-dubois.html, http://www.poetika17.com/touslespoemes-5.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.pol-editeur.com/index.php?spec=auteur&numauteur=5732	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.potomitan.info/poemes/boudet2.php, http://www.potomitan.info/poemes/boudet3.php, https://www.potomitan.info/moris/barre9a.php	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.presenceafricaine.com/262_sarr-mohamed-mbougar	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.quelquesraresqualites.fr/accueil/index.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.realpoetik.fr, http://www.realpoetik.fr/2016/03/25/sammy-sapin-la-vieille-pucellerie-male/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.rebotier.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.regards.asso.fr/index.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.renaud-camus.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.reveursequitables.com/index.htm	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.revuecabaret.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.revuesqueeze.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.revue-tanka-francophone.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.rolandhalbert.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.romanspays.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.sagalane.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.scriptopolis.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.serge-muscat.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.sistoeurs.net	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.tatianaderosnay.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.tempslibres.org, https://www.tempslibres.org/tl/fr/centre.php, https://www.tempslibres.org/tl/revues/traces/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.territoire3.org	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.thierrycazals.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.tierslivre.net, https://www.tierslivre.net/ateliers/author/frenaud/, https://www.tierslivre.net/krnk/spip.php?article761#forum5775, https://www.tierslivre.net/revue/spip.php?article47, https://www.tierslivre.net/spip/spip.php?article2423, https	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://www.unebonnenouvelleparjour.com/article-cafe-the-jeu-n-1-65065902.html	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://www.unjourunpoeme.fr/poeme/anamnese, http://www.unjourunpoeme.fr/poeme/au-soir-du-second, http://www.unjourunpoeme.fr/poeme/conjuration	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://yvanleclerc.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://yvebressande.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://yvestissot.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://yvroud.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://yzabel2046.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
http://yzarts.over-blog.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://aaof.ca	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://accrocstich.es/index.php	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://aladerive.jimdofree.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://alainhenry.blog	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://alferi.fr	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://alienorsamuel.wixsite.com/alienorsamuelherve	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://aloredelam.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://amontour.wordpress.com/2009/11/10/582/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://andrecarpentier.wordpress.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://angedemarchi.wixsite.com/philippedemarchi	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://annadesandre.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://anne-lise-blanchard.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://antifixion.blogspot.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://antoinebrea.tumblr.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://arbrealettres.wordpress.com, https://arbrealettres.wordpress.com/2018/03/30/chapelle-du-pic-philippe-quinta/	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://arielleffe.jimdofree.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
https://arnocalleja.tumblr.com	Cette œuvre est issue de la plateforme Weblitt (https://weblitt.msh-lse.fr)	weblitt
